Student_ID,Department,Level,Gender,Age,State_of_Origin,First_Name,Last_Name,Email,Phone_Number,Session,Semester,Course_Code,Course_Title,Credit_Unit,Attendance_Rate,CA_Score,Exam_Score,Total_Score,Grade,GP
P/ND/23/12689,Electrical Engineering,ND2,Female,22,Zamfara,Esther,Ogunleye,esther.ogunleye@yabatech.edu.ng,001-610-508-7195x30714,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,77,12,28,40,E,2.0
P/HN/23/17125,Mass Communication,HND1,Female,24,Delta,Simon,Obasanjo,simon.obasanjo@yabatech.edu.ng,001-479-474-1972x943,2024/2025,1st Semester,GNS 101,Use of English,2,74,17,41,58,C,2.75
P/HN/23/17125,Mass Communication,HND1,Female,24,Delta,Simon,Obasanjo,simon.obasanjo@yabatech.edu.ng,001-479-474-1972x943,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,100,22,51,73,AB,3.5
P/HN/23/17125,Mass Communication,HND1,Female,24,Delta,Simon,Obasanjo,simon.obasanjo@yabatech.edu.ng,001-479-474-1972x943,2024/2025,1st Semester,GNS 127,Citizenship Education,2,100,22,51,73,AB,3.5
P/HN/23/17125,Mass Communication,HND1,Female,24,Delta,Simon,Obasanjo,simon.obasanjo@yabatech.edu.ng,001-479-474-1972x943,2024/2025,1st Semester,MAC 107,Intro to Broadcasting,3,100,19,45,64,BC,3.0
P/HN/23/17125,Mass Communication,HND1,Female,24,Delta,Simon,Obasanjo,simon.obasanjo@yabatech.edu.ng,001-479-474-1972x943,2024/2025,1st Semester,MAC 115,News Writing,3,80,19,44,63,BC,3.0
P/HN/23/98397,Civil Engineering,HND1,Male,17,Osun,Samuel,Oshodi,samuel.oshodi@yabatech.edu.ng,867.735.8757x1287,2024/2025,1st Semester,MEC 101,Workshop Technology,2,39,8,19,27,F,0.0
P/HN/23/98397,Civil Engineering,HND1,Male,17,Osun,Samuel,Oshodi,samuel.oshodi@yabatech.edu.ng,867.735.8757x1287,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,57,17,40,57,C,2.75
P/HN/23/98397,Civil Engineering,HND1,Male,17,Osun,Samuel,Oshodi,samuel.oshodi@yabatech.edu.ng,867.735.8757x1287,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,55,13,30,43,E,2.0
F/ND/23/5984,Electrical Engineering,ND1,Male,24,Zamfara,Joseph,Chukwu,joseph.chukwu@yabatech.edu.ng,+1-953-844-0467,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,53,6,15,21,F,0.0
F/ND/23/5984,Electrical Engineering,ND1,Male,24,Zamfara,Joseph,Chukwu,joseph.chukwu@yabatech.edu.ng,+1-953-844-0467,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,50,7,16,23,F,0.0
F/ND/23/5984,Electrical Engineering,ND1,Male,24,Zamfara,Joseph,Chukwu,joseph.chukwu@yabatech.edu.ng,+1-953-844-0467,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,56,7,16,23,F,0.0
F/ND/23/5984,Electrical Engineering,ND1,Male,24,Zamfara,Joseph,Chukwu,joseph.chukwu@yabatech.edu.ng,+1-953-844-0467,2024/2025,1st Semester,GNS 101,Use of English,2,38,2,6,8,F,0.0
F/ND/23/5984,Electrical Engineering,ND1,Male,24,Zamfara,Joseph,Chukwu,joseph.chukwu@yabatech.edu.ng,+1-953-844-0467,2024/2025,1st Semester,EEC 111,Electrical Science,3,78,7,17,24,F,0.0
F/ND/23/91967,Civil Engineering,ND2,Male,25,Cross River,Gabriel,Chukwu,gabriel.chukwu@yabatech.edu.ng,(698)961-5689x7997,2024/2025,1st Semester,MEC 101,Workshop Technology,2,67,17,39,56,C,2.75
F/ND/23/91967,Civil Engineering,ND2,Male,25,Cross River,Gabriel,Chukwu,gabriel.chukwu@yabatech.edu.ng,(698)961-5689x7997,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,69,15,36,51,CD,2.5
F/ND/23/91967,Civil Engineering,ND2,Male,25,Cross River,Gabriel,Chukwu,gabriel.chukwu@yabatech.edu.ng,(698)961-5689x7997,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,86,16,37,53,CD,2.5
P/HN/23/49616,Business Administration,HND2,Female,21,Delta,Elizabeth,Okonkwo,elizabeth.okonkwo@yabatech.edu.ng,001-689-557-6595x0815,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,45,10,23,33,F,0.0
P/HN/23/49616,Business Administration,HND2,Female,21,Delta,Elizabeth,Okonkwo,elizabeth.okonkwo@yabatech.edu.ng,001-689-557-6595x0815,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,32,10,24,34,F,0.0
P/HN/23/49616,Business Administration,HND2,Female,21,Delta,Elizabeth,Okonkwo,elizabeth.okonkwo@yabatech.edu.ng,001-689-557-6595x0815,2024/2025,1st Semester,ECO 101,Intro to Economics,2,48,14,33,47,D,2.25
F/HN/23/80842,Science Lab Tech,HND2,Female,19,Ebonyi,Hope,Abiola,hope.abiola@yabatech.edu.ng,001-808-388-9709x40903,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,58,23,54,77,A,4.0
F/HN/23/80842,Science Lab Tech,HND2,Female,19,Ebonyi,Hope,Abiola,hope.abiola@yabatech.edu.ng,001-808-388-9709x40903,2024/2025,1st Semester,STB 111,General Biology,3,98,22,52,74,AB,3.5
F/HN/23/80842,Science Lab Tech,HND2,Female,19,Ebonyi,Hope,Abiola,hope.abiola@yabatech.edu.ng,001-808-388-9709x40903,2024/2025,1st Semester,STC 112,General Chemistry,3,71,23,55,78,A,4.0
F/HN/23/80842,Science Lab Tech,HND2,Female,19,Ebonyi,Hope,Abiola,hope.abiola@yabatech.edu.ng,001-808-388-9709x40903,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,77,19,46,65,B,3.25
F/HN/23/80842,Science Lab Tech,HND2,Female,19,Ebonyi,Hope,Abiola,hope.abiola@yabatech.edu.ng,001-808-388-9709x40903,2024/2025,1st Semester,GNS 101,Use of English,2,85,21,50,71,AB,3.5
P/ND/23/37884,Science Lab Tech,ND1,Male,24,Kogi,Mary,Obasanjo,mary.obasanjo@yabatech.edu.ng,(644)490-2304x277,2024/2025,1st Semester,GNS 101,Use of English,2,80,19,46,65,B,3.25
P/ND/23/37884,Science Lab Tech,ND1,Male,24,Kogi,Mary,Obasanjo,mary.obasanjo@yabatech.edu.ng,(644)490-2304x277,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,73,20,48,68,B,3.25
P/ND/23/37884,Science Lab Tech,ND1,Male,24,Kogi,Mary,Obasanjo,mary.obasanjo@yabatech.edu.ng,(644)490-2304x277,2024/2025,1st Semester,STB 111,General Biology,3,96,20,47,67,B,3.25
P/ND/23/37884,Science Lab Tech,ND1,Male,24,Kogi,Mary,Obasanjo,mary.obasanjo@yabatech.edu.ng,(644)490-2304x277,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,65,25,58,83,A,4.0
P/ND/23/37884,Science Lab Tech,ND1,Male,24,Kogi,Mary,Obasanjo,mary.obasanjo@yabatech.edu.ng,(644)490-2304x277,2024/2025,1st Semester,STC 112,General Chemistry,3,76,25,58,83,A,4.0
P/ND/23/73190,Civil Engineering,ND1,Female,27,Imo,David,Olawale,david.olawale@yabatech.edu.ng,001-876-882-6234x25360,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,46,5,12,17,F,0.0
P/ND/23/73190,Civil Engineering,ND1,Female,27,Imo,David,Olawale,david.olawale@yabatech.edu.ng,001-876-882-6234x25360,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,46,3,8,11,F,0.0
P/ND/23/73190,Civil Engineering,ND1,Female,27,Imo,David,Olawale,david.olawale@yabatech.edu.ng,001-876-882-6234x25360,2024/2025,1st Semester,MEC 101,Workshop Technology,2,47,5,11,16,F,0.0
P/HN/23/2515,Business Administration,HND1,Male,18,Kebbi,Michael,Nnamani,michael.nnamani@yabatech.edu.ng,385-840-9736x87661,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,71,23,55,78,A,4.0
P/HN/23/2515,Business Administration,HND1,Male,18,Kebbi,Michael,Nnamani,michael.nnamani@yabatech.edu.ng,385-840-9736x87661,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,68,26,62,88,A,4.0
P/HN/23/2515,Business Administration,HND1,Male,18,Kebbi,Michael,Nnamani,michael.nnamani@yabatech.edu.ng,385-840-9736x87661,2024/2025,1st Semester,ECO 101,Intro to Economics,2,78,27,63,90,A,4.0
P/HN/23/3960,Computer Science,HND2,Female,16,Ebonyi,Samuel,Okonkwo,samuel.okonkwo@yabatech.edu.ng,517-782-3010,2024/2025,1st Semester,COM 112,Digital Electronics,3,82,24,56,80,A,4.0
P/HN/23/3960,Computer Science,HND2,Female,16,Ebonyi,Samuel,Okonkwo,samuel.okonkwo@yabatech.edu.ng,517-782-3010,2024/2025,1st Semester,COM 113,Intro to Programming,4,97,24,56,80,A,4.0
P/HN/23/3960,Computer Science,HND2,Female,16,Ebonyi,Samuel,Okonkwo,samuel.okonkwo@yabatech.edu.ng,517-782-3010,2024/2025,1st Semester,STA 111,Intro to Statistics,2,80,27,64,91,A,4.0
P/HN/23/3960,Computer Science,HND2,Female,16,Ebonyi,Samuel,Okonkwo,samuel.okonkwo@yabatech.edu.ng,517-782-3010,2024/2025,1st Semester,COM 101,Intro to Computing,4,96,25,58,83,A,4.0
P/HN/23/3960,Computer Science,HND2,Female,16,Ebonyi,Samuel,Okonkwo,samuel.okonkwo@yabatech.edu.ng,517-782-3010,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,96,24,56,80,A,4.0
P/HN/23/53961,Business Administration,HND2,Male,19,Taraba,Nathaniel,Oyekan,nathaniel.oyekan@yabatech.edu.ng,(715)540-9501x2736,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,100,26,60,86,A,4.0
P/HN/23/53961,Business Administration,HND2,Male,19,Taraba,Nathaniel,Oyekan,nathaniel.oyekan@yabatech.edu.ng,(715)540-9501x2736,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,47,22,53,75,A,4.0
P/HN/23/53961,Business Administration,HND2,Male,19,Taraba,Nathaniel,Oyekan,nathaniel.oyekan@yabatech.edu.ng,(715)540-9501x2736,2024/2025,1st Semester,ECO 101,Intro to Economics,2,79,30,70,100,A,4.0
P/HN/23/62435,Computer Science,HND2,Male,29,Kogi,Simon,Abiola,simon.abiola@yabatech.edu.ng,485-345-8366x94105,2024/2025,1st Semester,COM 112,Digital Electronics,3,73,27,65,92,A,4.0
P/HN/23/62435,Computer Science,HND2,Male,29,Kogi,Simon,Abiola,simon.abiola@yabatech.edu.ng,485-345-8366x94105,2024/2025,1st Semester,COM 101,Intro to Computing,4,100,24,56,80,A,4.0
P/HN/23/62435,Computer Science,HND2,Male,29,Kogi,Simon,Abiola,simon.abiola@yabatech.edu.ng,485-345-8366x94105,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,60,26,62,88,A,4.0
P/HN/23/62435,Computer Science,HND2,Male,29,Kogi,Simon,Abiola,simon.abiola@yabatech.edu.ng,485-345-8366x94105,2024/2025,1st Semester,GNS 101,Use of English,2,84,24,56,80,A,4.0
P/HN/23/62435,Computer Science,HND2,Male,29,Kogi,Simon,Abiola,simon.abiola@yabatech.edu.ng,485-345-8366x94105,2024/2025,1st Semester,COM 113,Intro to Programming,4,77,24,56,80,A,4.0
P/HN/23/62435,Computer Science,HND2,Male,29,Kogi,Simon,Abiola,simon.abiola@yabatech.edu.ng,485-345-8366x94105,2024/2025,1st Semester,STA 111,Intro to Statistics,2,61,23,54,77,A,4.0
F/HN/23/244,Computer Science,HND2,Male,24,Ondo,Gloria,Balogun,gloria.balogun@yabatech.edu.ng,001-246-940-4482x38614,2024/2025,1st Semester,COM 112,Digital Electronics,3,94,21,50,71,AB,3.5
F/HN/23/244,Computer Science,HND2,Male,24,Ondo,Gloria,Balogun,gloria.balogun@yabatech.edu.ng,001-246-940-4482x38614,2024/2025,1st Semester,COM 101,Intro to Computing,4,91,23,54,77,A,4.0
F/HN/23/244,Computer Science,HND2,Male,24,Ondo,Gloria,Balogun,gloria.balogun@yabatech.edu.ng,001-246-940-4482x38614,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,74,20,47,67,B,3.25
F/HN/23/244,Computer Science,HND2,Male,24,Ondo,Gloria,Balogun,gloria.balogun@yabatech.edu.ng,001-246-940-4482x38614,2024/2025,1st Semester,STA 111,Intro to Statistics,2,80,21,50,71,AB,3.5
F/HN/23/244,Computer Science,HND2,Male,24,Ondo,Gloria,Balogun,gloria.balogun@yabatech.edu.ng,001-246-940-4482x38614,2024/2025,1st Semester,COM 113,Intro to Programming,4,100,24,56,80,A,4.0
F/HN/23/50687,Electrical Engineering,HND1,Female,25,Enugu,Michael,Balogun,michael.balogun@yabatech.edu.ng,568.573.9738,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,98,19,45,64,BC,3.0
F/HN/23/50687,Electrical Engineering,HND1,Female,25,Enugu,Michael,Balogun,michael.balogun@yabatech.edu.ng,568.573.9738,2024/2025,1st Semester,GNS 101,Use of English,2,79,20,47,67,B,3.25
F/HN/23/50687,Electrical Engineering,HND1,Female,25,Enugu,Michael,Balogun,michael.balogun@yabatech.edu.ng,568.573.9738,2024/2025,1st Semester,EEC 111,Electrical Science,3,93,19,45,64,BC,3.0
F/HN/23/50687,Electrical Engineering,HND1,Female,25,Enugu,Michael,Balogun,michael.balogun@yabatech.edu.ng,568.573.9738,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,75,17,40,57,C,2.75
F/HN/23/50687,Electrical Engineering,HND1,Female,25,Enugu,Michael,Balogun,michael.balogun@yabatech.edu.ng,568.573.9738,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,90,18,42,60,BC,3.0
F/ND/23/4734,Science Lab Tech,ND1,Male,18,Zamfara,Peace,Nnamani,peace.nnamani@yabatech.edu.ng,396-970-5576x048,2024/2025,1st Semester,STB 111,General Biology,3,51,16,38,54,CD,2.5
F/ND/23/4734,Science Lab Tech,ND1,Male,18,Zamfara,Peace,Nnamani,peace.nnamani@yabatech.edu.ng,396-970-5576x048,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,86,17,40,57,C,2.75
F/ND/23/4734,Science Lab Tech,ND1,Male,18,Zamfara,Peace,Nnamani,peace.nnamani@yabatech.edu.ng,396-970-5576x048,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,84,21,50,71,AB,3.5
F/ND/23/4734,Science Lab Tech,ND1,Male,18,Zamfara,Peace,Nnamani,peace.nnamani@yabatech.edu.ng,396-970-5576x048,2024/2025,1st Semester,STC 112,General Chemistry,3,68,16,37,53,CD,2.5
F/ND/23/4734,Science Lab Tech,ND1,Male,18,Zamfara,Peace,Nnamani,peace.nnamani@yabatech.edu.ng,396-970-5576x048,2024/2025,1st Semester,GNS 101,Use of English,2,86,16,39,55,C,2.75
P/ND/23/27630,Computer Science,ND2,Female,24,Rivers,Gabriel,Balogun,gabriel.balogun@yabatech.edu.ng,+1-641-885-4408,2024/2025,1st Semester,COM 113,Intro to Programming,4,100,24,56,80,A,4.0
P/ND/23/27630,Computer Science,ND2,Female,24,Rivers,Gabriel,Balogun,gabriel.balogun@yabatech.edu.ng,+1-641-885-4408,2024/2025,1st Semester,COM 101,Intro to Computing,4,100,21,49,70,AB,3.5
P/ND/23/27630,Computer Science,ND2,Female,24,Rivers,Gabriel,Balogun,gabriel.balogun@yabatech.edu.ng,+1-641-885-4408,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,95,20,47,67,B,3.25
P/ND/23/27630,Computer Science,ND2,Female,24,Rivers,Gabriel,Balogun,gabriel.balogun@yabatech.edu.ng,+1-641-885-4408,2024/2025,1st Semester,STA 111,Intro to Statistics,2,100,22,52,74,AB,3.5
P/ND/23/27630,Computer Science,ND2,Female,24,Rivers,Gabriel,Balogun,gabriel.balogun@yabatech.edu.ng,+1-641-885-4408,2024/2025,1st Semester,GNS 101,Use of English,2,89,21,49,70,AB,3.5
P/ND/23/27630,Computer Science,ND2,Female,24,Rivers,Gabriel,Balogun,gabriel.balogun@yabatech.edu.ng,+1-641-885-4408,2024/2025,1st Semester,COM 112,Digital Electronics,3,84,26,61,87,A,4.0
F/ND/23/45902,Civil Engineering,ND1,Female,16,Kano,Cornelius,Ekwueme,cornelius.ekwueme@yabatech.edu.ng,(447)305-0292,2024/2025,1st Semester,CEC 101,Engineering Drawing,3,64,11,25,36,F,0.0
F/ND/23/45902,Civil Engineering,ND1,Female,16,Kano,Cornelius,Ekwueme,cornelius.ekwueme@yabatech.edu.ng,(447)305-0292,2024/2025,1st Semester,MEC 101,Workshop Technology,2,66,11,27,38,F,0.0
F/ND/23/45902,Civil Engineering,ND1,Female,16,Kano,Cornelius,Ekwueme,cornelius.ekwueme@yabatech.edu.ng,(447)305-0292,2024/2025,1st Semester,CEC 110,Fluid Mechanics,4,54,15,36,51,CD,2.5
F/HN/23/53467,Electrical Engineering,HND2,Female,22,Yobe,Sarah,Balogun,sarah.balogun@yabatech.edu.ng,001-761-843-8693x907,2024/2025,1st Semester,EEC 111,Electrical Science,3,70,11,27,38,F,0.0
F/HN/23/53467,Electrical Engineering,HND2,Female,22,Yobe,Sarah,Balogun,sarah.balogun@yabatech.edu.ng,001-761-843-8693x907,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,54,15,36,51,CD,2.5
F/HN/23/53467,Electrical Engineering,HND2,Female,22,Yobe,Sarah,Balogun,sarah.balogun@yabatech.edu.ng,001-761-843-8693x907,2024/2025,1st Semester,GNS 101,Use of English,2,45,9,22,31,F,0.0
F/HN/23/53467,Electrical Engineering,HND2,Female,22,Yobe,Sarah,Balogun,sarah.balogun@yabatech.edu.ng,001-761-843-8693x907,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,64,9,23,32,F,0.0
F/HN/23/53467,Electrical Engineering,HND2,Female,22,Yobe,Sarah,Balogun,sarah.balogun@yabatech.edu.ng,001-761-843-8693x907,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,62,13,31,44,E,2.0
P/ND/23/51950,Science Lab Tech,ND2,Male,28,Ondo,Mark,Ojo,mark.ojo@yabatech.edu.ng,974.505.5644x969,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,87,16,37,53,CD,2.5
P/ND/23/51950,Science Lab Tech,ND2,Male,28,Ondo,Mark,Ojo,mark.ojo@yabatech.edu.ng,974.505.5644x969,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,75,18,43,61,BC,3.0
P/ND/23/51950,Science Lab Tech,ND2,Male,28,Ondo,Mark,Ojo,mark.ojo@yabatech.edu.ng,974.505.5644x969,2024/2025,1st Semester,STC 112,General Chemistry,3,89,16,38,54,CD,2.5
P/ND/23/51950,Science Lab Tech,ND2,Male,28,Ondo,Mark,Ojo,mark.ojo@yabatech.edu.ng,974.505.5644x969,2024/2025,1st Semester,GNS 101,Use of English,2,86,19,45,64,BC,3.0
P/ND/23/51950,Science Lab Tech,ND2,Male,28,Ondo,Mark,Ojo,mark.ojo@yabatech.edu.ng,974.505.5644x969,2024/2025,1st Semester,STB 111,General Biology,3,64,21,50,71,AB,3.5
F/ND/23/49939,Science Lab Tech,ND2,Male,26,Imo,Hope,Okafor,hope.okafor@yabatech.edu.ng,+1-240-845-9748x05466,2024/2025,1st Semester,STC 112,General Chemistry,3,51,14,34,48,D,2.25
F/ND/23/49939,Science Lab Tech,ND2,Male,26,Imo,Hope,Okafor,hope.okafor@yabatech.edu.ng,+1-240-845-9748x05466,2024/2025,1st Semester,GNS 101,Use of English,2,63,16,39,55,C,2.75
F/ND/23/49939,Science Lab Tech,ND2,Male,26,Imo,Hope,Okafor,hope.okafor@yabatech.edu.ng,+1-240-845-9748x05466,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,72,16,39,55,C,2.75
F/ND/23/49939,Science Lab Tech,ND2,Male,26,Imo,Hope,Okafor,hope.okafor@yabatech.edu.ng,+1-240-845-9748x05466,2024/2025,1st Semester,STB 111,General Biology,3,54,16,39,55,C,2.75
F/ND/23/49939,Science Lab Tech,ND2,Male,26,Imo,Hope,Okafor,hope.okafor@yabatech.edu.ng,+1-240-845-9748x05466,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,72,16,37,53,CD,2.5
P/HN/23/8927,Business Administration,HND1,Male,16,Kaduna,Faith,Akinwale,faith.akinwale@yabatech.edu.ng,(842)975-6772x901,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,78,10,23,33,F,0.0
P/HN/23/8927,Business Administration,HND1,Male,16,Kaduna,Faith,Akinwale,faith.akinwale@yabatech.edu.ng,(842)975-6772x901,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,58,8,19,27,F,0.0
P/HN/23/8927,Business Administration,HND1,Male,16,Kaduna,Faith,Akinwale,faith.akinwale@yabatech.edu.ng,(842)975-6772x901,2024/2025,1st Semester,ECO 101,Intro to Economics,2,45,6,15,21,F,0.0
F/ND/23/74419,Mass Communication,ND1,Male,25,Abia,Mary,Balogun,mary.balogun@yabatech.edu.ng,8969547342,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,73,23,55,78,A,4.0
F/ND/23/74419,Mass Communication,ND1,Male,25,Abia,Mary,Balogun,mary.balogun@yabatech.edu.ng,8969547342,2024/2025,1st Semester,GNS 101,Use of English,2,91,26,61,87,A,4.0
F/ND/23/74419,Mass Communication,ND1,Male,25,Abia,Mary,Balogun,mary.balogun@yabatech.edu.ng,8969547342,2024/2025,1st Semester,GNS 127,Citizenship Education,2,89,28,65,93,A,4.0
F/ND/23/74419,Mass Communication,ND1,Male,25,Abia,Mary,Balogun,mary.balogun@yabatech.edu.ng,8969547342,2024/2025,1st Semester,MAC 115,News Writing,3,43,21,50,71,AB,3.5
F/ND/23/74419,Mass Communication,ND1,Male,25,Abia,Mary,Balogun,mary.balogun@yabatech.edu.ng,8969547342,2024/2025,1st Semester,MAC 107,Intro to Broadcasting,3,74,27,65,92,A,4.0
P/ND/23/40832,Mass Communication,ND2,Male,20,Kogi,Sarah,Olawale,sarah.olawale@yabatech.edu.ng,517-479-4586x9425,2024/2025,1st Semester,MAC 107,Intro to Broadcasting,3,31,9,23,32,F,0.0
P/ND/23/40832,Mass Communication,ND2,Male,20,Kogi,Sarah,Olawale,sarah.olawale@yabatech.edu.ng,517-479-4586x9425,2024/2025,1st Semester,GNS 127,Citizenship Education,2,84,10,25,35,F,0.0
P/ND/23/40832,Mass Communication,ND2,Male,20,Kogi,Sarah,Olawale,sarah.olawale@yabatech.edu.ng,517-479-4586x9425,2024/2025,1st Semester,GNS 101,Use of English,2,31,8,20,28,F,0.0
P/ND/23/40832,Mass Communication,ND2,Male,20,Kogi,Sarah,Olawale,sarah.olawale@yabatech.edu.ng,517-479-4586x9425,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,63,11,27,38,F,0.0
P/ND/23/40832,Mass Communication,ND2,Male,20,Kogi,Sarah,Olawale,sarah.olawale@yabatech.edu.ng,517-479-4586x9425,2024/2025,1st Semester,MAC 115,News Writing,3,60,9,21,30,F,0.0
F/HN/23/41643,Science Lab Tech,HND1,Female,26,Kaduna,Paul,Oshodi,paul.oshodi@yabatech.edu.ng,940-959-1881x8994,2024/2025,1st Semester,GNS 101,Use of English,2,75,24,56,80,A,4.0
F/HN/23/41643,Science Lab Tech,HND1,Female,26,Kaduna,Paul,Oshodi,paul.oshodi@yabatech.edu.ng,940-959-1881x8994,2024/2025,1st Semester,STB 111,General Biology,3,66,23,54,77,A,4.0
F/HN/23/41643,Science Lab Tech,HND1,Female,26,Kaduna,Paul,Oshodi,paul.oshodi@yabatech.edu.ng,940-959-1881x8994,2024/2025,1st Semester,STC 112,General Chemistry,3,95,27,63,90,A,4.0
F/HN/23/41643,Science Lab Tech,HND1,Female,26,Kaduna,Paul,Oshodi,paul.oshodi@yabatech.edu.ng,940-959-1881x8994,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,84,24,57,81,A,4.0
F/HN/23/41643,Science Lab Tech,HND1,Female,26,Kaduna,Paul,Oshodi,paul.oshodi@yabatech.edu.ng,940-959-1881x8994,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,93,26,62,88,A,4.0
P/HN/23/86298,Mass Communication,HND2,Male,28,Gombe,John,Akinwale,john.akinwale@yabatech.edu.ng,328.499.6022x888,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,38,7,16,23,F,0.0
P/HN/23/86298,Mass Communication,HND2,Male,28,Gombe,John,Akinwale,john.akinwale@yabatech.edu.ng,328.499.6022x888,2024/2025,1st Semester,GNS 101,Use of English,2,32,7,17,24,F,0.0
P/HN/23/86298,Mass Communication,HND2,Male,28,Gombe,John,Akinwale,john.akinwale@yabatech.edu.ng,328.499.6022x888,2024/2025,1st Semester,MAC 107,Intro to Broadcasting,3,76,14,33,47,D,2.25
P/HN/23/86298,Mass Communication,HND2,Male,28,Gombe,John,Akinwale,john.akinwale@yabatech.edu.ng,328.499.6022x888,2024/2025,1st Semester,MAC 115,News Writing,3,88,12,28,40,E,2.0
P/HN/23/86298,Mass Communication,HND2,Male,28,Gombe,John,Akinwale,john.akinwale@yabatech.edu.ng,328.499.6022x888,2024/2025,1st Semester,GNS 127,Citizenship Education,2,35,9,21,30,F,0.0
F/ND/23/2975,Electrical Engineering,ND1,Female,25,Yobe,Joseph,Akinwale,joseph.akinwale@yabatech.edu.ng,(399)513-1715,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,43,7,16,23,F,0.0
F/ND/23/2975,Electrical Engineering,ND1,Female,25,Yobe,Joseph,Akinwale,joseph.akinwale@yabatech.edu.ng,(399)513-1715,2024/2025,1st Semester,EEC 111,Electrical Science,3,39,7,16,23,F,0.0
F/ND/23/2975,Electrical Engineering,ND1,Female,25,Yobe,Joseph,Akinwale,joseph.akinwale@yabatech.edu.ng,(399)513-1715,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,33,5,11,16,F,0.0
F/ND/23/2975,Electrical Engineering,ND1,Female,25,Yobe,Joseph,Akinwale,joseph.akinwale@yabatech.edu.ng,(399)513-1715,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,44,4,10,14,F,0.0
F/ND/23/2975,Electrical Engineering,ND1,Female,25,Yobe,Joseph,Akinwale,joseph.akinwale@yabatech.edu.ng,(399)513-1715,2024/2025,1st Semester,GNS 101,Use of English,2,73,15,35,50,CD,2.5
F/HN/23/26686,Business Administration,HND2,Male,16,Borno,Victoria,Adeyemi,victoria.adeyemi@yabatech.edu.ng,(969)365-5910x46635,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,64,12,28,40,E,2.0
F/HN/23/26686,Business Administration,HND2,Male,16,Borno,Victoria,Adeyemi,victoria.adeyemi@yabatech.edu.ng,(969)365-5910x46635,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,53,11,27,38,F,0.0
F/HN/23/26686,Business Administration,HND2,Male,16,Borno,Victoria,Adeyemi,victoria.adeyemi@yabatech.edu.ng,(969)365-5910x46635,2024/2025,1st Semester,ECO 101,Intro to Economics,2,33,4,9,13,F,0.0
P/HN/23/15680,Business Administration,HND2,Male,30,Plateau,Peter,Ojo,peter.ojo@yabatech.edu.ng,+1-324-360-6114,2024/2025,1st Semester,BAM 101,Intro to Business Admin,3,39,10,24,34,F,0.0
P/HN/23/15680,Business Administration,HND2,Male,30,Plateau,Peter,Ojo,peter.ojo@yabatech.edu.ng,+1-324-360-6114,2024/2025,1st Semester,ACC 111,Intro to Accounting,3,52,14,32,46,D,2.25
