Student_ID,Department,Level,Gender,Age,State_of_Origin,First_Name,Last_Name,Email,Phone_Number,Session,Semester,Course_Code,Course_Title,Credit_Unit,Attendance_Rate,CA_Score,Exam_Score,Total_Score,Grade,GP
P/HN/23/3519920,Electrical Engineering,HND1,Female,27,Benue,Hope,Abiola,hope.abiola9920@yabatech.edu.ng,579-538-1111x34343,2024/2025,1st Semester,EEC 313,Electrical Circuit Theory,3,66,10,25,35,F,0.0
F/HN/23/3611843,Accountancy,HND1,Female,25,Akwa Ibom,Emmanuel,Okonkwo,emmanuel.okonkwo1843@yabatech.edu.ng,477-958-4380,2024/2025,1st Semester,ACC 311,Cost Accounting,3,72,23,53,76,A,4.0
F/HN/23/3611843,Accountancy,HND1,Female,25,Akwa Ibom,Emmanuel,Okonkwo,emmanuel.okonkwo1843@yabatech.edu.ng,477-958-4380,2024/2025,1st Semester,ACC 315,Public Sector Acc.,3,95,22,52,74,AB,3.5
P/ND/23/3914087,Mass Communication,ND1,Male,20,Jigawa,Patience,Akinwale,patience.akinwale4087@yabatech.edu.ng,985.832.4200,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,55,22,51,73,AB,3.5
P/ND/23/3914087,Mass Communication,ND1,Male,20,Jigawa,Patience,Akinwale,patience.akinwale4087@yabatech.edu.ng,985.832.4200,2024/2025,1st Semester,MAC 115,News Writing,3,87,20,48,68,B,3.25
P/ND/23/3914087,Mass Communication,ND1,Male,20,Jigawa,Patience,Akinwale,patience.akinwale4087@yabatech.edu.ng,985.832.4200,2024/2025,1st Semester,GNS 101,Use of English I,2,76,23,53,76,A,4.0
F/ND/23/3135630,Civil Engineering,ND2,Female,26,Adamawa,Daniel,Obasanjo,daniel.obasanjo5630@yabatech.edu.ng,(217)989-6418,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,49,16,37,53,CD,2.5
F/ND/23/3135630,Civil Engineering,ND2,Female,26,Adamawa,Daniel,Obasanjo,daniel.obasanjo5630@yabatech.edu.ng,(217)989-6418,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,80,25,60,85,A,4.0
F/HN/23/3132694,Civil Engineering,HND2,Female,17,Ekiti,Gloria,Ibrahim,gloria.ibrahim2694@yabatech.edu.ng,(429)871-2559,2024/2025,1st Semester,CEC 401,Reinforced Concrete Design,4,71,20,46,66,B,3.25
F/HN/23/3132694,Civil Engineering,HND2,Female,17,Ekiti,Gloria,Ibrahim,gloria.ibrahim2694@yabatech.edu.ng,(429)871-2559,2024/2025,1st Semester,CEC 409,Project,6,84,20,46,66,B,3.25
F/ND/23/3519422,Electrical Engineering,ND1,Female,17,Oyo,Esther,Akinwale,esther.akinwale9422@yabatech.edu.ng,756.459.6795,2024/2025,1st Semester,EEC 115,Electrical Graphics,2,73,21,50,71,AB,3.5
F/ND/23/3519422,Electrical Engineering,ND1,Female,17,Oyo,Esther,Akinwale,esther.akinwale9422@yabatech.edu.ng,756.459.6795,2024/2025,1st Semester,EEC 111,Electrical Science,3,69,23,54,77,A,4.0
F/ND/23/3519422,Electrical Engineering,ND1,Female,17,Oyo,Esther,Akinwale,esther.akinwale9422@yabatech.edu.ng,756.459.6795,2024/2025,1st Semester,MEC 112,Mechanical Workshop,2,64,20,47,67,B,3.25
F/HN/23/3216802,Computer Science,HND1,Male,16,Borno,James,Abiola,james.abiola6802@yabatech.edu.ng,475-422-2216x02040,2024/2025,1st Semester,COM 311,Operating Systems I,3,100,23,55,78,A,4.0
F/HN/23/3216802,Computer Science,HND1,Male,16,Borno,James,Abiola,james.abiola6802@yabatech.edu.ng,475-422-2216x02040,2024/2025,1st Semester,COM 313,C++ Programming,4,67,25,60,85,A,4.0
F/HN/23/3216802,Computer Science,HND1,Male,16,Borno,James,Abiola,james.abiola6802@yabatech.edu.ng,475-422-2216x02040,2024/2025,1st Semester,COM 315,Python Programming,3,97,23,55,78,A,4.0
F/HN/23/3216802,Computer Science,HND1,Male,16,Borno,James,Abiola,james.abiola6802@yabatech.edu.ng,475-422-2216x02040,2024/2025,1st Semester,STA 311,Operations Research,3,87,23,53,76,A,4.0
F/HN/23/3211641,Computer Science,HND1,Male,29,Kwara,Gloria,Okonkwo,gloria.okonkwo1641@yabatech.edu.ng,347-551-7272x236,2024/2025,1st Semester,COM 311,Operating Systems I,3,53,8,19,27,F,0.0
F/HN/23/3211641,Computer Science,HND1,Male,29,Kwara,Gloria,Okonkwo,gloria.okonkwo1641@yabatech.edu.ng,347-551-7272x236,2024/2025,1st Semester,COM 313,C++ Programming,4,67,9,22,31,F,0.0
F/HN/23/3211641,Computer Science,HND1,Male,29,Kwara,Gloria,Okonkwo,gloria.okonkwo1641@yabatech.edu.ng,347-551-7272x236,2024/2025,1st Semester,COM 315,Python Programming,3,40,5,13,18,F,0.0
F/HN/23/3211641,Computer Science,HND1,Male,29,Kwara,Gloria,Okonkwo,gloria.okonkwo1641@yabatech.edu.ng,347-551-7272x236,2024/2025,1st Semester,STA 311,Operations Research,3,48,7,16,23,F,0.0
P/ND/23/3417854,Mechanical Engineering,ND1,Female,27,Yobe,Grace,Olawale,grace.olawale7854@yabatech.edu.ng,(875)333-3009x76066,2024/2025,1st Semester,MEC 101,Technical Drawing,2,84,28,65,93,A,4.0
P/ND/23/3417854,Mechanical Engineering,ND1,Female,27,Yobe,Grace,Olawale,grace.olawale7854@yabatech.edu.ng,(875)333-3009x76066,2024/2025,1st Semester,MEC 103,Thermodynamics,2,88,29,68,97,A,4.0
P/ND/23/3133903,Civil Engineering,ND2,Female,30,Nasarawa,Hope,Nnamani,hope.nnamani3903@yabatech.edu.ng,568-370-8036,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,100,21,50,71,AB,3.5
P/ND/23/3133903,Civil Engineering,ND2,Female,30,Nasarawa,Hope,Nnamani,hope.nnamani3903@yabatech.edu.ng,568-370-8036,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,79,23,54,77,A,4.0
F/HN/23/3415564,Mechanical Engineering,HND1,Male,22,Jigawa,Blessing,Eze,blessing.eze5564@yabatech.edu.ng,(223)755-0920,2024/2025,1st Semester,MEC 301,Strength of Materials,3,13,8,20,28,F,0.0
F/HN/23/3415564,Mechanical Engineering,HND1,Male,22,Jigawa,Blessing,Eze,blessing.eze5564@yabatech.edu.ng,(223)755-0920,2024/2025,1st Semester,MEC 305,Auto Technology,3,61,16,37,53,CD,2.5
F/ND/23/3219005,Computer Science,ND2,Female,20,Gombe,David,Chukwu,david.chukwu9005@yabatech.edu.ng,001-749-714-1616x255,2024/2025,1st Semester,COM 211,Computer Programming II,4,39,7,16,23,F,0.0
F/ND/23/3219005,Computer Science,ND2,Female,20,Gombe,David,Chukwu,david.chukwu9005@yabatech.edu.ng,001-749-714-1616x255,2024/2025,1st Semester,COM 212,Intro to Systems Programming,3,73,11,26,37,F,0.0
F/ND/23/3219005,Computer Science,ND2,Female,20,Gombe,David,Chukwu,david.chukwu9005@yabatech.edu.ng,001-749-714-1616x255,2024/2025,1st Semester,COM 214,File Organization,2,63,11,27,38,F,0.0
F/ND/23/3219005,Computer Science,ND2,Female,20,Gombe,David,Chukwu,david.chukwu9005@yabatech.edu.ng,001-749-714-1616x255,2024/2025,1st Semester,GNS 201,Use of English II,2,53,12,30,42,E,2.0
P/ND/23/3133096,Civil Engineering,ND2,Male,28,Kwara,Cornelius,Ekwueme,cornelius.ekwueme3096@yabatech.edu.ng,237.403.1501,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,22,1,2,3,F,0.0
P/ND/23/3133096,Civil Engineering,ND2,Male,28,Kwara,Cornelius,Ekwueme,cornelius.ekwueme3096@yabatech.edu.ng,237.403.1501,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,69,12,29,41,E,2.0
P/HN/23/3911929,Mass Communication,HND2,Male,16,Plateau,Elizabeth,Eze,elizabeth.eze1929@yabatech.edu.ng,823-738-0547x9291,2024/2025,1st Semester,MAC 411,Media Law & Ethics,3,74,10,25,35,F,0.0
P/HN/23/3911929,Mass Communication,HND2,Male,16,Plateau,Elizabeth,Eze,elizabeth.eze1929@yabatech.edu.ng,823-738-0547x9291,2024/2025,1st Semester,MAC 413,Documentary Production,4,58,11,26,37,F,0.0
F/ND/23/3411316,Mechanical Engineering,ND1,Male,26,Plateau,Samuel,Obasanjo,samuel.obasanjo1316@yabatech.edu.ng,979-634-6190,2024/2025,1st Semester,MEC 101,Technical Drawing,2,36,6,15,21,F,0.0
F/ND/23/3411316,Mechanical Engineering,ND1,Male,26,Plateau,Samuel,Obasanjo,samuel.obasanjo1316@yabatech.edu.ng,979-634-6190,2024/2025,1st Semester,MEC 103,Thermodynamics,2,47,3,8,11,F,0.0
P/ND/23/3911875,Mass Communication,ND1,Female,28,Edo,Joy,Obasanjo,joy.obasanjo1875@yabatech.edu.ng,(598)496-4360,2024/2025,1st Semester,MAC 101,Intro to Mass Comm,3,26,3,7,10,F,0.0
P/ND/23/3911875,Mass Communication,ND1,Female,28,Edo,Joy,Obasanjo,joy.obasanjo1875@yabatech.edu.ng,(598)496-4360,2024/2025,1st Semester,MAC 115,News Writing,3,60,10,25,35,F,0.0
P/ND/23/3911875,Mass Communication,ND1,Female,28,Edo,Joy,Obasanjo,joy.obasanjo1875@yabatech.edu.ng,(598)496-4360,2024/2025,1st Semester,GNS 101,Use of English I,2,66,8,19,27,F,0.0
P/HN/23/3417420,Mechanical Engineering,HND1,Male,24,Yobe,Comfort,Nnamani,comfort.nnamani7420@yabatech.edu.ng,918-736-6313x3672,2024/2025,1st Semester,MEC 301,Strength of Materials,3,89,23,54,77,A,4.0
P/HN/23/3417420,Mechanical Engineering,HND1,Male,24,Yobe,Comfort,Nnamani,comfort.nnamani7420@yabatech.edu.ng,918-736-6313x3672,2024/2025,1st Semester,MEC 305,Auto Technology,3,81,24,56,80,A,4.0
F/HN/23/3616082,Accountancy,HND2,Male,19,Kano,Victoria,Obi,victoria.obi6082@yabatech.edu.ng,+1-759-949-7563,2024/2025,1st Semester,ACC 411,Adv. Financial Reporting,4,32,7,18,25,F,0.0
F/HN/23/3616082,Accountancy,HND2,Male,19,Kano,Victoria,Obi,victoria.obi6082@yabatech.edu.ng,+1-759-949-7563,2024/2025,1st Semester,ACC 415,Audit Practice,3,42,4,9,13,F,0.0
F/HN/23/3411543,Mechanical Engineering,HND1,Female,21,Ondo,Juliet,Chukwu,juliet.chukwu1543@yabatech.edu.ng,(805)549-8885x4195,2024/2025,1st Semester,MEC 301,Strength of Materials,3,61,18,43,61,BC,3.0
F/HN/23/3411543,Mechanical Engineering,HND1,Female,21,Ondo,Juliet,Chukwu,juliet.chukwu1543@yabatech.edu.ng,(805)549-8885x4195,2024/2025,1st Semester,MEC 305,Auto Technology,3,81,21,50,71,AB,3.5
F/ND/23/3619846,Accountancy,ND2,Female,30,Gombe,Mark,Olawale,mark.olawale9846@yabatech.edu.ng,001-846-633-2465,2024/2025,1st Semester,ACC 211,Financial Accounting II,4,40,7,18,25,F,0.0
F/ND/23/3619846,Accountancy,ND2,Female,30,Gombe,Mark,Olawale,mark.olawale9846@yabatech.edu.ng,001-846-633-2465,2024/2025,1st Semester,ACC 213,Taxation II,3,51,11,25,36,F,0.0
P/ND/23/3210132,Computer Science,ND2,Male,16,Niger,Joshua,Akinwale,joshua.akinwale132@yabatech.edu.ng,001-604-620-7277,2024/2025,1st Semester,COM 211,Computer Programming II,4,50,21,50,71,AB,3.5
P/ND/23/3210132,Computer Science,ND2,Male,16,Niger,Joshua,Akinwale,joshua.akinwale132@yabatech.edu.ng,001-604-620-7277,2024/2025,1st Semester,COM 212,Intro to Systems Programming,3,74,23,54,77,A,4.0
P/ND/23/3210132,Computer Science,ND2,Male,16,Niger,Joshua,Akinwale,joshua.akinwale132@yabatech.edu.ng,001-604-620-7277,2024/2025,1st Semester,COM 214,File Organization,2,95,22,52,74,AB,3.5
P/ND/23/3210132,Computer Science,ND2,Male,16,Niger,Joshua,Akinwale,joshua.akinwale132@yabatech.edu.ng,001-604-620-7277,2024/2025,1st Semester,GNS 201,Use of English II,2,79,25,59,84,A,4.0
F/HN/23/3628944,Business Administration,HND2,Male,22,Ekiti,Michael,Adetokunbo,michael.adetokunbo8944@yabatech.edu.ng,001-729-830-7681x51649,2024/2025,1st Semester,BAM 411,Business Policy,3,39,3,8,11,F,0.0
F/HN/23/3628944,Business Administration,HND2,Male,22,Ekiti,Michael,Adetokunbo,michael.adetokunbo8944@yabatech.edu.ng,001-729-830-7681x51649,2024/2025,1st Semester,BAM 413,Entrepreneurship,2,44,5,13,18,F,0.0
F/HN/23/3214835,Computer Science,HND2,Male,22,Kebbi,Elizabeth,Obi,elizabeth.obi4835@yabatech.edu.ng,+1-534-349-1925x20045,2024/2025,1st Semester,COM 412,Computer Graphics,3,100,23,54,77,A,4.0
F/HN/23/3214835,Computer Science,HND2,Male,22,Kebbi,Elizabeth,Obi,elizabeth.obi4835@yabatech.edu.ng,+1-534-349-1925x20045,2024/2025,1st Semester,COM 413,Project Management,3,81,25,60,85,A,4.0
F/HN/23/3214835,Computer Science,HND2,Male,22,Kebbi,Elizabeth,Obi,elizabeth.obi4835@yabatech.edu.ng,+1-534-349-1925x20045,2024/2025,1st Semester,COM 415,Artificial Intelligence,4,77,23,54,77,A,4.0
F/HN/23/3214835,Computer Science,HND2,Male,22,Kebbi,Elizabeth,Obi,elizabeth.obi4835@yabatech.edu.ng,+1-534-349-1925x20045,2024/2025,1st Semester,GNS 401,Comm. in English,2,81,20,48,68,B,3.25
F/HN/23/3133296,Civil Engineering,HND2,Male,19,Edo,Comfort,Akinwale,comfort.akinwale3296@yabatech.edu.ng,001-768-987-3871,2024/2025,1st Semester,CEC 401,Reinforced Concrete Design,4,94,30,70,100,A,4.0
F/HN/23/3133296,Civil Engineering,HND2,Male,19,Edo,Comfort,Akinwale,comfort.akinwale3296@yabatech.edu.ng,001-768-987-3871,2024/2025,1st Semester,CEC 409,Project,6,82,28,66,94,A,4.0
P/HN/23/3627770,Business Administration,HND1,Female,27,Cross River,Stephen,Balogun,stephen.balogun7770@yabatech.edu.ng,466-887-1279x90653,2024/2025,1st Semester,BAM 311,Human Capital Mgmt,3,48,1,4,5,F,0.0
P/HN/23/3627770,Business Administration,HND1,Female,27,Cross River,Stephen,Balogun,stephen.balogun7770@yabatech.edu.ng,466-887-1279x90653,2024/2025,1st Semester,BAM 314,Business Law,3,42,4,10,14,F,0.0
F/HN/23/3217101,Computer Science,HND1,Female,24,Kebbi,Andrew,Uche,andrew.uche7101@yabatech.edu.ng,(662)767-7789,2024/2025,1st Semester,COM 311,Operating Systems I,3,42,5,13,18,F,0.0
F/HN/23/3217101,Computer Science,HND1,Female,24,Kebbi,Andrew,Uche,andrew.uche7101@yabatech.edu.ng,(662)767-7789,2024/2025,1st Semester,COM 313,C++ Programming,4,46,7,18,25,F,0.0
F/HN/23/3217101,Computer Science,HND1,Female,24,Kebbi,Andrew,Uche,andrew.uche7101@yabatech.edu.ng,(662)767-7789,2024/2025,1st Semester,COM 315,Python Programming,3,44,8,18,26,F,0.0
F/HN/23/3217101,Computer Science,HND1,Female,24,Kebbi,Andrew,Uche,andrew.uche7101@yabatech.edu.ng,(662)767-7789,2024/2025,1st Semester,STA 311,Operations Research,3,35,5,13,18,F,0.0
F/ND/23/3614537,Accountancy,ND2,Male,25,Adamawa,Joy,Nnamani,joy.nnamani4537@yabatech.edu.ng,+1-589-407-0326,2024/2025,1st Semester,ACC 211,Financial Accounting II,4,73,22,51,73,AB,3.5
F/ND/23/3614537,Accountancy,ND2,Male,25,Adamawa,Joy,Nnamani,joy.nnamani4537@yabatech.edu.ng,+1-589-407-0326,2024/2025,1st Semester,ACC 213,Taxation II,3,88,25,58,83,A,4.0
F/HN/23/3913545,Mass Communication,HND2,Male,21,Kano,Philip,Okafor,philip.okafor3545@yabatech.edu.ng,+1-243-386-6596,2024/2025,1st Semester,MAC 411,Media Law & Ethics,3,70,18,43,61,BC,3.0
F/HN/23/3913545,Mass Communication,HND2,Male,21,Kano,Philip,Okafor,philip.okafor3545@yabatech.edu.ng,+1-243-386-6596,2024/2025,1st Semester,MAC 413,Documentary Production,4,91,18,44,62,BC,3.0
P/HN/23/3211200,Computer Science,HND1,Female,20,Zamfara,Grace,Adeyemi,grace.adeyemi1200@yabatech.edu.ng,686-613-2347,2024/2025,1st Semester,COM 311,Operating Systems I,3,100,27,64,91,A,4.0
P/HN/23/3211200,Computer Science,HND1,Female,20,Zamfara,Grace,Adeyemi,grace.adeyemi1200@yabatech.edu.ng,686-613-2347,2024/2025,1st Semester,COM 313,C++ Programming,4,90,23,54,77,A,4.0
P/HN/23/3211200,Computer Science,HND1,Female,20,Zamfara,Grace,Adeyemi,grace.adeyemi1200@yabatech.edu.ng,686-613-2347,2024/2025,1st Semester,COM 315,Python Programming,3,75,22,52,74,AB,3.5
P/HN/23/3211200,Computer Science,HND1,Female,20,Zamfara,Grace,Adeyemi,grace.adeyemi1200@yabatech.edu.ng,686-613-2347,2024/2025,1st Semester,STA 311,Operations Research,3,82,27,63,90,A,4.0
F/ND/23/3621787,Business Administration,ND2,Male,26,Ogun,Comfort,Oshodi,comfort.oshodi1787@yabatech.edu.ng,877.970.8260x4625,2024/2025,1st Semester,BAM 211,Principles of Management,3,52,18,42,60,BC,3.0
F/ND/23/3621787,Business Administration,ND2,Male,26,Ogun,Comfort,Oshodi,comfort.oshodi1787@yabatech.edu.ng,877.970.8260x4625,2024/2025,1st Semester,ACC 211,Financial Accounting,3,69,18,42,60,BC,3.0
P/ND/23/3137106,Civil Engineering,ND2,Female,23,Delta,Hope,Obasanjo,hope.obasanjo7106@yabatech.edu.ng,+1-964-814-2363x526,2024/2025,1st Semester,CEC 201,Structural Mechanics,3,71,11,26,37,F,0.0
P/ND/23/3137106,Civil Engineering,ND2,Female,23,Delta,Hope,Obasanjo,hope.obasanjo7106@yabatech.edu.ng,+1-964-814-2363x526,2024/2025,1st Semester,CEC 205,Soil Mechanics,3,74,9,22,31,F,0.0
F/HN/23/3626695,Business Administration,HND2,Male,28,Borno,Juliet,Okonkwo,juliet.okonkwo6695@yabatech.edu.ng,581.566.7049x572,2024/2025,1st Semester,BAM 411,Business Policy,3,55,11,27,38,F,0.0
F/HN/23/3626695,Business Administration,HND2,Male,28,Borno,Juliet,Okonkwo,juliet.okonkwo6695@yabatech.edu.ng,581.566.7049x572,2024/2025,1st Semester,BAM 413,Entrepreneurship,2,61,10,24,34,F,0.0
P/ND/23/3616587,Accountancy,ND2,Female,28,Oyo,Esther,Akinwale,esther.akinwale6587@yabatech.edu.ng,965.444.9358,2024/2025,1st Semester,ACC 211,Financial Accounting II,4,67,22,52,74,AB,3.5
P/ND/23/3616587,Accountancy,ND2,Female,28,Oyo,Esther,Akinwale,esther.akinwale6587@yabatech.edu.ng,965.444.9358,2024/2025,1st Semester,ACC 213,Taxation II,3,77,24,56,80,A,4.0
P/ND/23/3214413,Computer Science,ND1,Female,29,Oyo,Mark,Adeyemi,mark.adeyemi4413@yabatech.edu.ng,(864)886-9017x89878,2024/2025,1st Semester,COM 101,Intro to Computing,4,65,26,61,87,A,4.0
P/ND/23/3214413,Computer Science,ND1,Female,29,Oyo,Mark,Adeyemi,mark.adeyemi4413@yabatech.edu.ng,(864)886-9017x89878,2024/2025,1st Semester,COM 113,Intro to Programming,4,65,24,57,81,A,4.0
P/ND/23/3214413,Computer Science,ND1,Female,29,Oyo,Mark,Adeyemi,mark.adeyemi4413@yabatech.edu.ng,(864)886-9017x89878,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,78,29,68,97,A,4.0
P/ND/23/3214413,Computer Science,ND1,Female,29,Oyo,Mark,Adeyemi,mark.adeyemi4413@yabatech.edu.ng,(864)886-9017x89878,2024/2025,1st Semester,GNS 101,Use of English I,2,60,24,57,81,A,4.0
P/HN/23/3514668,Electrical Engineering,HND1,Female,30,Kwara,Joshua,Akinwale,joshua.akinwale4668@yabatech.edu.ng,001-589-295-2252x974,2024/2025,1st Semester,EEC 311,Engineering Maths III,3,96,24,58,82,A,4.0
P/HN/23/3514668,Electrical Engineering,HND1,Female,30,Kwara,Joshua,Akinwale,joshua.akinwale4668@yabatech.edu.ng,001-589-295-2252x974,2024/2025,1st Semester,EEC 313,Electrical Circuit Theory,3,64,27,65,92,A,4.0
P/ND/23/3214958,Computer Science,ND2,Female,17,Edo,Elizabeth,Chukwu,elizabeth.chukwu4958@yabatech.edu.ng,842.877.9645x74258,2024/2025,1st Semester,COM 211,Computer Programming II,4,53,13,32,45,D,2.25
P/ND/23/3214958,Computer Science,ND2,Female,17,Edo,Elizabeth,Chukwu,elizabeth.chukwu4958@yabatech.edu.ng,842.877.9645x74258,2024/2025,1st Semester,COM 212,Intro to Systems Programming,3,71,9,22,31,F,0.0
P/ND/23/3214958,Computer Science,ND2,Female,17,Edo,Elizabeth,Chukwu,elizabeth.chukwu4958@yabatech.edu.ng,842.877.9645x74258,2024/2025,1st Semester,COM 214,File Organization,2,41,3,8,11,F,0.0
P/ND/23/3214958,Computer Science,ND2,Female,17,Edo,Elizabeth,Chukwu,elizabeth.chukwu4958@yabatech.edu.ng,842.877.9645x74258,2024/2025,1st Semester,GNS 201,Use of English II,2,48,6,14,20,F,0.0
P/ND/23/3613056,Accountancy,ND1,Female,27,Cross River,Deborah,Ogunleye,deborah.ogunleye3056@yabatech.edu.ng,7915679041,2024/2025,1st Semester,ACC 111,Financial Accounting I,4,83,21,51,72,AB,3.5
P/ND/23/3613056,Accountancy,ND1,Female,27,Cross River,Deborah,Ogunleye,deborah.ogunleye3056@yabatech.edu.ng,7915679041,2024/2025,1st Semester,ACC 113,Taxation I,3,99,27,63,90,A,4.0
F/ND/23/3133287,Civil Engineering,ND1,Female,22,Plateau,Mary,Akinwale,mary.akinwale3287@yabatech.edu.ng,(805)395-2913,2024/2025,1st Semester,CEC 101,Civil Eng. Drawing,2,62,8,19,27,F,0.0
F/ND/23/3133287,Civil Engineering,ND1,Female,22,Plateau,Mary,Akinwale,mary.akinwale3287@yabatech.edu.ng,(805)395-2913,2024/2025,1st Semester,CEC 103,Hydraulics,3,66,8,18,26,F,0.0
F/ND/23/3918500,Mass Communication,ND2,Male,22,Kwara,Faith,Adetokunbo,faith.adetokunbo8500@yabatech.edu.ng,001-536-348-1131x1051,2024/2025,1st Semester,MAC 201,Investigative Reporting,3,39,9,22,31,F,0.0
F/ND/23/3918500,Mass Communication,ND2,Male,22,Kwara,Faith,Adetokunbo,faith.adetokunbo8500@yabatech.edu.ng,001-536-348-1131x1051,2024/2025,1st Semester,MAC 212,Editing and Graphics,3,44,7,17,24,F,0.0
F/ND/23/3918500,Mass Communication,ND2,Male,22,Kwara,Faith,Adetokunbo,faith.adetokunbo8500@yabatech.edu.ng,001-536-348-1131x1051,2024/2025,1st Semester,GNS 201,Use of English II,2,44,5,13,18,F,0.0
P/HN/23/3212471,Computer Science,HND2,Female,24,Lagos,Michael,Ibrahim,michael.ibrahim2471@yabatech.edu.ng,274.296.8063x205,2024/2025,1st Semester,COM 412,Computer Graphics,3,69,23,54,77,A,4.0
P/HN/23/3212471,Computer Science,HND2,Female,24,Lagos,Michael,Ibrahim,michael.ibrahim2471@yabatech.edu.ng,274.296.8063x205,2024/2025,1st Semester,COM 413,Project Management,3,80,22,53,75,A,4.0
P/HN/23/3212471,Computer Science,HND2,Female,24,Lagos,Michael,Ibrahim,michael.ibrahim2471@yabatech.edu.ng,274.296.8063x205,2024/2025,1st Semester,COM 415,Artificial Intelligence,4,74,24,57,81,A,4.0
P/HN/23/3212471,Computer Science,HND2,Female,24,Lagos,Michael,Ibrahim,michael.ibrahim2471@yabatech.edu.ng,274.296.8063x205,2024/2025,1st Semester,GNS 401,Comm. in English,2,83,18,43,61,BC,3.0
F/HN/23/3519937,Electrical Engineering,HND1,Male,18,Abia,James,Oyekan,james.oyekan9937@yabatech.edu.ng,718-547-7817,2024/2025,1st Semester,EEC 311,Engineering Maths III,3,45,0,0,0,F,0.0
F/HN/23/3519937,Electrical Engineering,HND1,Male,18,Abia,James,Oyekan,james.oyekan9937@yabatech.edu.ng,718-547-7817,2024/2025,1st Semester,EEC 313,Electrical Circuit Theory,3,56,10,23,33,F,0.0
P/ND/23/3714616,Science Lab Tech,ND1,Male,18,Cross River,Joseph,Abiola,joseph.abiola4616@yabatech.edu.ng,(287)538-1811x9699,2024/2025,1st Semester,STB 111,General Biology,3,62,25,60,85,A,4.0
P/ND/23/3714616,Science Lab Tech,ND1,Male,18,Cross River,Joseph,Abiola,joseph.abiola4616@yabatech.edu.ng,(287)538-1811x9699,2024/2025,1st Semester,STC 112,General Chemistry,3,65,25,59,84,A,4.0
P/ND/23/3714616,Science Lab Tech,ND1,Male,18,Cross River,Joseph,Abiola,joseph.abiola4616@yabatech.edu.ng,(287)538-1811x9699,2024/2025,1st Semester,MTH 111,Logic & Linear Algebra,2,82,24,56,80,A,4.0
P/ND/23/3714616,Science Lab Tech,ND1,Male,18,Cross River,Joseph,Abiola,joseph.abiola4616@yabatech.edu.ng,(287)538-1811x9699,2024/2025,1st Semester,GLT 111,General Lab Techniques,4,70,25,59,84,A,4.0
P/ND/23/3133901,Civil Engineering,ND1,Male,21,Osun,Daniel,Olawale,daniel.olawale3901@yabatech.edu.ng,521.789.5990x55716,2024/2025,1st Semester,CEC 101,Civil Eng. Drawing,2,90,29,69,98,A,4.0
P/ND/23/3133901,Civil Engineering,ND1,Male,21,Osun,Daniel,Olawale,daniel.olawale3901@yabatech.edu.ng,521.789.5990x55716,2024/2025,1st Semester,CEC 103,Hydraulics,3,57,25,59,84,A,4.0
F/HN/23/3628269,Business Administration,HND2,Male,27,Kebbi,John,Ekwueme,john.ekwueme8269@yabatech.edu.ng,(522)707-3460x1947,2024/2025,1st Semester,BAM 411,Business Policy,3,41,9,23,32,F,0.0
F/HN/23/3628269,Business Administration,HND2,Male,27,Kebbi,John,Ekwueme,john.ekwueme8269@yabatech.edu.ng,(522)707-3460x1947,2024/2025,1st Semester,BAM 413,Entrepreneurship,2,55,13,32,45,D,2.25
P/HN/23/3719418,Science Lab Tech,HND2,Female,25,Nasarawa,Mark,Nnamani,mark.nnamani9418@yabatech.edu.ng,590-345-5689x538,2024/2025,1st Semester,STB 411,Virology,3,31,3,8,11,F,0.0
P/HN/23/3719418,Science Lab Tech,HND2,Female,25,Nasarawa,Mark,Nnamani,mark.nnamani9418@yabatech.edu.ng,590-345-5689x538,2024/2025,1st Semester,STC 412,Biochemistry,4,40,7,16,23,F,0.0
P/HN/23/3719418,Science Lab Tech,HND2,Female,25,Nasarawa,Mark,Nnamani,mark.nnamani9418@yabatech.edu.ng,590-345-5689x538,2024/2025,1st Semester,GLT 402,Seminar,2,40,10,24,34,F,0.0
F/ND/23/3623857,Business Administration,ND2,Male,16,Bauchi,Comfort,Ogunleye,comfort.ogunleye3857@yabatech.edu.ng,001-865-328-5367x0310,2024/2025,1st Semester,BAM 211,Principles of Management,3,80,20,46,66,B,3.25
F/ND/23/3623857,Business Administration,ND2,Male,16,Bauchi,Comfort,Ogunleye,comfort.ogunleye3857@yabatech.edu.ng,001-865-328-5367x0310,2024/2025,1st Semester,ACC 211,Financial Accounting,3,79,24,57,81,A,4.0
P/HN/23/3410866,Mechanical Engineering,HND2,Male,21,Borno,Daniel,Ojo,daniel.ojo866@yabatech.edu.ng,669-452-6353,2024/2025,1st Semester,MEC 401,Machine Design,4,39,0,1,1,F,0.0
P/HN/23/3410866,Mechanical Engineering,HND2,Male,21,Borno,Daniel,Ojo,daniel.ojo866@yabatech.edu.ng,669-452-6353,2024/2025,1st Semester,MEC 409,Project,6,49,1,3,4,F,0.0
